11904
487
3411
587
529
485
493
472
546
504
529
526
557
461
512
571
525
555
795
3425
2868
3215
3572
3396
3454
3688
111
3391
3437
3561
3430
3604
2527
1037
3663
3285
3564
2137
1363
12847
1173
497
3303
513
585
533
478
478
486
543
524
539
524
629
474
520
598
551
2221
1629
2781
3545
3618
3474
3558
3637
3087
599
3635
3474
2504
979
3202
532
3531
3591
3485
3551
3460
1473
12450
586
545
3092
511
636
575
512
509
544
608
562
577
535
650
489
535
720
6501
3353
3283
3567
3443
489
3024
3682
3318
3395
367
133
12682
8801
3088
3748
10246
649
2939
1103
510
583
587
548
529
504
567
532
526
445
635
475
529
325
2979
7254
3034
3412
3688
2734
692
3434
3875
3499
462
2915
3717
3512
3595
3076
490
3506
3629
4584
9543
773
2791
733
689
1308
665
781
758
511
136
654
634
771
722
733
698
877
635
3521
3472
3495
3467
3457
2977
414
3597
3486
3605
1108
2352
3571
3284
3679
216
3081
3438
3370
5315
8872
3581
713
728
678
1252
665
805
772
690
650
674
761
706
735
355
319
864
4434
2311
3567
3520
1653
1816
3575
3600
3425
3628
3562
234
3278
3621
3565
3426
3517
3508
2213
4177
7678
793
2885
827
730
762
729
1332
737
830
712
666
680
673
738
690
723
722
7138
3618
3845
4454
3209
2969
1722
1088
3537
1178
2238
3345
4037
3164
3454
4105
936
2327
10770
3432
3580
720
852
740
803
728
1250
649
738
714
620
640
640
747
914
725
11436
7674
2011
3454
3578
3626
713
2769
3142
3601
2536
947
3552
3450
2308
1317
12537
1718
3516
696
636
715
692
668
605
1247
635
729
682
627
657
607
669
636
11573
383
10021
3441
1567
2080
3588
1388
1889
3636
3673
3585
1458
2030
3519
3539
2507
11600
527
3155
531
518
486
540
535
554
500
944
513
589
534
483
499
489
578
14410
8258
1872
3147
3548
3539
3516
2094
1513
3643
3432
3494
3508
1384
2124
8631
5101
893
3155
572
558
538
495
555
532
516
465
923
494
556
502
483
464
464
11067
3542
2850
6759
3234
3692
4433
2578
4924
2227
7053
3342
4872
12174
395
746
2957
512
582
551
540
506
579
519
536
481
923
491
571
529
457
478
9773
9835
1358
2963
3524
3537
3223
665
2752
3328
3390
417
2919
3320
1768
1636
3154
13595
340
619
3045
523
509
568
539
532
523
574
521
514
468
883
479
546
509
467
18350
4705
1936
2633
3283
3701
1731
1338
3471
3273
3464
3414
3401
1938
1261
13712
411
562
2991
575
533
449
556
523
511
467
540
509
494
464
921
498
562
530
14747
3882
6350
495
2525
3575
2606
853
638
2837
3592
3519
3639
3402
117
3495
3405
11633
2368
3924
568
521
484
567
539
521
477
536
506
507
465
919
482
564
22224
600
2316
3376
4971
1376
392
927
2632
3496
3610
3417
3413
3494
2152
1206
13718
432
491
3009
595
626
525
489
577
520
531
468
536
499
499
455
886
467
26049
562
2889
3334
148
119
1901
3256
3400
3200
3264
3283
135
3236
3323
8605
5272
469
3195
474
575
619
626
556
497
562
539
532
490
541
500
509
470
938
18184
3346
2315
3881
962
2823
1735
1423
3675
3629
2079
1458
3368
3360
3637
3272
14073
590
2810
516
442
601
683
700
575
507
578
572
568
525
576
531
518
484
16060
2229
3777
2449
994
2017
3354
3294
3932
6682
835
2513
3297
3334
3209
193
13343
445
3281
404
495
408
550
584
582
512
483
543
535
530
472
540
501
509
473
11178
10053
4522
4203
1666
3630
1354
5770
3612
2444
1059
3582
3570
1554
2168
9073
4953
3629
469
419
526
412
579
634
575
529
503
576
537
532
480
537
508
528
10712
6295
2343
5299
3137
3975
6781
471
783
2705
3294
4244
1944
885
3977
3159
11425
6288
425
482
419
521
407
569
614
599
515
492
554
546
518
455
523
506
19179
6170
3794
5717
559
3238
7585
638
2605
3866
118
2632
451
3887
5586
8211
3554
421
435
483
410
474
408
525
581
569
504
468
541
497
489
453
517
20002
8283
15034
6652
67941
3814
3329
3635
3424
3436
7236
323
3399
39775
2816
3402
1984
1333
3622
3490
3565
661
10238
3463
3523
3191
331
17751
656
519
2429
589
548
460
395
418
460
408
464
370
506
591
589
508
470
533
466
6977
3346
3637
3491
7438
3569
7040
3594
7188
3684
3732
6935
7191
7091
491
479
560
2050
555
530
493
464
382
383
452
413
471
371
514
571
560
458
459
524
1838
8836
3509
3634
3490
4060
3342
3662
3486
7063
3675
3510
7219
3609
11198
2896
502
3173
499
529
491
504
441
390
381
436
388
453
370
515
577
570
498
481
3201
4943
6055
7127
3611
3649
3631
3487
458
6784
3597
7189
3695
3389
6532
2869
4905
3550
565
529
545
528
488
443
388
423
459
397
454
368
529
568
538
484
253
3347
3217
3643
3421
3533
3444
3521
3593
1696
1744
3503
1207
2394
3401
3544
3599
2920
529
3422
3537
5608
8372
3315
499
529
546
565
495
493
420
381
415
478
405
460
374
530
631
633
1162
3106
6269
3339
3641
3507
3607
3210
3682
925
2559
836
2545
3642
3307
3723
798
2413
3756
3577
552
16689
484
491
536
510
566
495
478
444
419
443
456
414
309
134
406
545
565
748
3610
2814
3474
3482
3508
3575
3544
3573
3552
3404
408
